Source Name,Message Type,Date/Time,Read,Direction,From Phone Number,To Phone Number,Text,Thread ID,Data Source,Conversation_ID,summary,evaluation_score,evaluation_reason
mmssms.db,Android Message,2021-12-11 16:12:15+00:00,1.0,Incoming,19198887386,2e9182bd-064b-4a96-b021-e6e478536364,Agreed.,595c3a94-617d-4ae3-81b1-8f3997f38f17-17,a12,13,"Two friends, likely discussing a project involving photos and possibly location data, chat about spam messages on one friend's account. They decide to potentially change numbers for future image sharing and make plans to video call each other.",85.03873485673155,"The summary captures the discussion about handling location stuff later, spam messages on one account, and making plans for image sharing and video calls. However, it omits the specific mention of sending pictures and audio calls, and doesn't convey the light-hearted tone indicated by 'Lol.'"
mmssms.db,Android Message,2021-12-11 16:12:15+00:00,1.0,Incoming,19198887386,2e9182bd-064b-4a96-b021-e6e478536364,I'll audio call you. Standby.,42045e94-4ed1-4574-8f9b-095dd2a8708e-17,a12,13,"Two friends, likely discussing a project involving photos and possibly location data, chat about spam messages on one friend's account. They decide to potentially change numbers for future image sharing and make plans to video call each other.",85.03873485673155,"The summary captures the discussion about handling location stuff later, spam messages on one account, and making plans for image sharing and video calls. However, it omits the specific mention of sending pictures and audio calls, and doesn't convey the light-hearted tone indicated by 'Lol.'"
mmssms.db,Android Message,2021-12-11 16:15:09+00:00,1.0,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,9198887386,I will send a picture.,595c3a94-617d-4ae3-81b1-8f3997f38f17-17,a12,13,"Two friends, likely discussing a project involving photos and possibly location data, chat about spam messages on one friend's account. They decide to potentially change numbers for future image sharing and make plans to video call each other.",85.03873485673155,"The summary captures the discussion about handling location stuff later, spam messages on one account, and making plans for image sharing and video calls. However, it omits the specific mention of sending pictures and audio calls, and doesn't convey the light-hearted tone indicated by 'Lol.'"
mmssms.db,Android Message,2021-12-11 16:15:09+00:00,1.0,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,9198887386,I will audio call you.,42045e94-4ed1-4574-8f9b-095dd2a8708e-17,a12,13,"Two friends, likely discussing a project involving photos and possibly location data, chat about spam messages on one friend's account. They decide to potentially change numbers for future image sharing and make plans to video call each other.",85.03873485673155,"The summary captures the discussion about handling location stuff later, spam messages on one account, and making plans for image sharing and video calls. However, it omits the specific mention of sending pictures and audio calls, and doesn't convey the light-hearted tone indicated by 'Lol.'"
mmssms.db,Android Message,2021-12-11 16:17:45+00:00,1.0,Incoming,19198887386,2e9182bd-064b-4a96-b021-e6e478536364,Lol. Ok. I will send one now.,595c3a94-617d-4ae3-81b1-8f3997f38f17-17,a12,13,"Two friends, likely discussing a project involving photos and possibly location data, chat about spam messages on one friend's account. They decide to potentially change numbers for future image sharing and make plans to video call each other.",85.03873485673155,"The summary captures the discussion about handling location stuff later, spam messages on one account, and making plans for image sharing and video calls. However, it omits the specific mention of sending pictures and audio calls, and doesn't convey the light-hearted tone indicated by 'Lol.'"
mmssms.db,Android Message,2021-12-11 16:17:45+00:00,1.0,Incoming,19198887386,2e9182bd-064b-4a96-b021-e6e478536364,Here comes a video call.,42045e94-4ed1-4574-8f9b-095dd2a8708e-17,a12,13,"Two friends, likely discussing a project involving photos and possibly location data, chat about spam messages on one friend's account. They decide to potentially change numbers for future image sharing and make plans to video call each other.",85.03873485673155,"The summary captures the discussion about handling location stuff later, spam messages on one account, and making plans for image sharing and video calls. However, it omits the specific mention of sending pictures and audio calls, and doesn't convey the light-hearted tone indicated by 'Lol.'"
mmssms.db,Android Message,2021-12-11 16:25:11+00:00,1.0,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,9198887386,I deleted it.,595c3a94-617d-4ae3-81b1-8f3997f38f17-17,a12,13,"Two friends, likely discussing a project involving photos and possibly location data, chat about spam messages on one friend's account. They decide to potentially change numbers for future image sharing and make plans to video call each other.",85.03873485673155,"The summary captures the discussion about handling location stuff later, spam messages on one account, and making plans for image sharing and video calls. However, it omits the specific mention of sending pictures and audio calls, and doesn't convey the light-hearted tone indicated by 'Lol.'"
mmssms.db,Android Message,2021-12-11 16:25:11+00:00,1.0,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,9198887386,My turn. I'll see if I can get my camera to actually work this time.,42045e94-4ed1-4574-8f9b-095dd2a8708e-17,a12,13,"Two friends, likely discussing a project involving photos and possibly location data, chat about spam messages on one friend's account. They decide to potentially change numbers for future image sharing and make plans to video call each other.",85.03873485673155,"The summary captures the discussion about handling location stuff later, spam messages on one account, and making plans for image sharing and video calls. However, it omits the specific mention of sending pictures and audio calls, and doesn't convey the light-hearted tone indicated by 'Lol.'"
mmssms.db,Android Message,2021-12-12 13:32:56+00:00,1.0,Incoming,22000,2e9182bd-064b-4a96-b021-e6e478536364,<#> Your Google verification code is 098758. 0PYGGQiwfmU,595c3a94-617d-4ae3-81b1-8f3997f38f17-12,a12,14,"A Google verification code (098758) was sent to an Android device, but immediately deleted.",99.66914019108584,The summary captures the key points including the verification code and its deletion without omitting details or introducing incorrect information.
mmssms.db,Android Message,2021-12-12 13:32:56+00:00,1.0,Incoming,22000,2e9182bd-064b-4a96-b021-e6e478536364,Deleted.,42045e94-4ed1-4574-8f9b-095dd2a8708e-12,a12,14,"A Google verification code (098758) was sent to an Android device, but immediately deleted.",99.66914019108584,The summary captures the key points including the verification code and its deletion without omitting details or introducing incorrect information.
mmssms.db,Android Message,2021-12-14 19:48:12+00:00,1.0,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,9198887386,https://www.google.com/maps/place/@/data=!4m2!3m1!1s0x89ac8fba80a56a4f:0xc150ad63d7ce8da1,595c3a94-617d-4ae3-81b1-8f3997f38f17-17,a12,15,"A user sent a link to a Google Maps location, followed by the command 'POSTNOTIFICATION'. This suggests they may want to share this location with someone through a notification.",89.18700748310545,"The summary accurately captures the key points: the user sent a link and a command, without introducing incorrect information. However, the suggestion about the user's intention is an assumption not directly supported by the input."
mmssms.db,Android Message,2021-12-14 19:48:12+00:00,1.0,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,9198887386,POSTNOTIFICATION,42045e94-4ed1-4574-8f9b-095dd2a8708e-17,a12,15,"A user sent a link to a Google Maps location, followed by the command 'POSTNOTIFICATION'. This suggests they may want to share this location with someone through a notification.",89.18700748310545,"The summary accurately captures the key points: the user sent a link and a command, without introducing incorrect information. However, the suggestion about the user's intention is an assumption not directly supported by the input."
imofriends.db,IMO Message,2021-11-23 14:40:19+00:00,1.0,Outgoing,2001533484753054,2000810370507916,"Mighty Health is the #1 fitness app for adults over 40! 
Whether you want to lose weight, feel stronger, or reduce joint pain in the new year, don't miss out on this exclusive offer for LINE users: for a limited time, you'll get a bonus $50 gift card for exercise gear at the Mighty Store when you subscribe to an annual membership! After subscribing, reach out to your coach to redeem your gift card. Reset your health and try Mighty free for a week: https://mightyhealth.app.link/RPsOTV5pslb",,a12,16,"Two people are switching from IMO to WhatsApp and discussing the differences between the two apps. They notice that WhatsApp lacks typing indicators and shrugging person emojis, which were present on IMO. They also talk about audio and video calls within the app.

They share pictures and locations with each other through the conversation. Overall, it's a casual chat about their transition to WhatsApp and its functionalities.",81.65925716177537,"The summary captures the main ideas about the transition from IMO to WhatsApp and highlights discussions on app features like typing indicators and emoji differences. However, it omits details like the exclusive fitness app offer, Google Maps links, and incoming calls."
imofriends.db,IMO Message,2021-11-23 14:40:19+00:00,1.0,Outgoing,2001533484753054,2000810370507916,"[{""Type"":""""},{""Action"":{""name"":""openurl"",""parameters"":{""type"":""regular"",""external"":""true"",""url"":""https:\/\/www.google.com\/maps\/place\/35.655933,-78.816017\/@35.655933,-78.816017,18z""}},""Type"":""img"",""DisplayHeight"":300,""DisplayWidth"":450,""ImageUrl"":""https:\/\/maps-ce.viber.com\/maps\/api\/staticmap?maptype=roadmap&sensor=true&size=450x300&center=35.655933,-78.816017&markers=35.655933,-78.816017&zoom=16&key=AIzaSyB8vNDvf8nmqeVUZdyiwLulj4Zw5rCDUuw&signature=r0pQwmYkIh1tCRIMlMbaFpturso%3D%0A""},{""Type"":""""},{""Type"":""""},{""Action"":{""name"":""openurl"",""parameters"":{""type"":""regular"",""external"":""true"",""url"":""https:\/\/www.google.com\/maps\/place\/35.655933,-78.816017\/@35.655933,-78.816017,18z""}},""Type"":""txt"",""Color"":4278617844,""Size"":2,""Underline"":""true"",""MaxLinesNumber"":2,""Text"":""10250 Holly Springs Rd, Holly Springs, NC 27540, USA"",""TextSpans"":""no_sp""},{""Action"":{""name"":""openurl"",""parameters"":{""type"":""regular"",""external"":""true"",""url"":""https:\/\/www.google.com\/maps\/place\/35.655933,-78.816017\/@35.655933,-78.816017,18z""}},""Type"":""txt"",""Color"":1711276032,""Size"":0,""Text"":""google.com"",""TextSpans"":""no_sp""},{""Type"":""info"",""PushText"":""https:\/\/www.google.com\/maps\/place\/35.655933,-78.816017\/@35.655933,-78.816017,18z"",""PreviewText"":""https:\/\/www.google.com\/maps\/place\/35.655933,-78.816017\/@35.655933,-78.816017,18z""}]",,a12,16,"Two people are switching from IMO to WhatsApp and discussing the differences between the two apps. They notice that WhatsApp lacks typing indicators and shrugging person emojis, which were present on IMO. They also talk about audio and video calls within the app.

They share pictures and locations with each other through the conversation. Overall, it's a casual chat about their transition to WhatsApp and its functionalities.",81.65925716177537,"The summary captures the main ideas about the transition from IMO to WhatsApp and highlights discussions on app features like typing indicators and emoji differences. However, it omits details like the exclusive fitness app offer, Google Maps links, and incoming calls."
imofriends.db,IMO Message,2021-11-23 14:41:12+00:00,1.0,Incoming,2000810370507916,2001533484753054,I have switched over to WhatsApp.,,a12,16,"Two people are switching from IMO to WhatsApp and discussing the differences between the two apps. They notice that WhatsApp lacks typing indicators and shrugging person emojis, which were present on IMO. They also talk about audio and video calls within the app.

They share pictures and locations with each other through the conversation. Overall, it's a casual chat about their transition to WhatsApp and its functionalities.",81.65925716177537,"The summary captures the main ideas about the transition from IMO to WhatsApp and highlights discussions on app features like typing indicators and emoji differences. However, it omits details like the exclusive fitness app offer, Google Maps links, and incoming calls."
imofriends.db,IMO Message,2021-11-23 14:41:12+00:00,1.0,Incoming,2000810370507916,2001533484753054,timebomb/0,,a12,16,"Two people are switching from IMO to WhatsApp and discussing the differences between the two apps. They notice that WhatsApp lacks typing indicators and shrugging person emojis, which were present on IMO. They also talk about audio and video calls within the app.

They share pictures and locations with each other through the conversation. Overall, it's a casual chat about their transition to WhatsApp and its functionalities.",81.65925716177537,"The summary captures the main ideas about the transition from IMO to WhatsApp and highlights discussions on app features like typing indicators and emoji differences. However, it omits details like the exclusive fitness app offer, Google Maps links, and incoming calls."
imofriends.db,IMO Message,2021-11-23 14:42:29+00:00,1.0,Outgoing,2001533484753054,2000810370507916,"Me, too. I'm here.",,a12,16,"Two people are switching from IMO to WhatsApp and discussing the differences between the two apps. They notice that WhatsApp lacks typing indicators and shrugging person emojis, which were present on IMO. They also talk about audio and video calls within the app.

They share pictures and locations with each other through the conversation. Overall, it's a casual chat about their transition to WhatsApp and its functionalities.",81.65925716177537,"The summary captures the main ideas about the transition from IMO to WhatsApp and highlights discussions on app features like typing indicators and emoji differences. However, it omits details like the exclusive fitness app offer, Google Maps links, and incoming calls."
imofriends.db,IMO Message,2021-11-23 14:42:29+00:00,1.0,Outgoing,2001533484753054,2000810370507916,timebomb/60,,a12,16,"Two people are switching from IMO to WhatsApp and discussing the differences between the two apps. They notice that WhatsApp lacks typing indicators and shrugging person emojis, which were present on IMO. They also talk about audio and video calls within the app.

They share pictures and locations with each other through the conversation. Overall, it's a casual chat about their transition to WhatsApp and its functionalities.",81.65925716177537,"The summary captures the main ideas about the transition from IMO to WhatsApp and highlights discussions on app features like typing indicators and emoji differences. However, it omits details like the exclusive fitness app offer, Google Maps links, and incoming calls."
imofriends.db,IMO Message,2021-11-23 14:44:29+00:00,1.0,Incoming,2000810370507916,2001533484753054,Good.  I just noticed there is no typing indicators in this app.,,a12,16,"Two people are switching from IMO to WhatsApp and discussing the differences between the two apps. They notice that WhatsApp lacks typing indicators and shrugging person emojis, which were present on IMO. They also talk about audio and video calls within the app.

They share pictures and locations with each other through the conversation. Overall, it's a casual chat about their transition to WhatsApp and its functionalities.",81.65925716177537,"The summary captures the main ideas about the transition from IMO to WhatsApp and highlights discussions on app features like typing indicators and emoji differences. However, it omits details like the exclusive fitness app offer, Google Maps links, and incoming calls."
imofriends.db,IMO Message,2021-11-23 14:44:29+00:00,1.0,Incoming,2000810370507916,2001533484753054,outgoing_call_video,,a12,16,"Two people are switching from IMO to WhatsApp and discussing the differences between the two apps. They notice that WhatsApp lacks typing indicators and shrugging person emojis, which were present on IMO. They also talk about audio and video calls within the app.

They share pictures and locations with each other through the conversation. Overall, it's a casual chat about their transition to WhatsApp and its functionalities.",81.65925716177537,"The summary captures the main ideas about the transition from IMO to WhatsApp and highlights discussions on app features like typing indicators and emoji differences. However, it omits details like the exclusive fitness app offer, Google Maps links, and incoming calls."
imofriends.db,IMO Message,2021-11-23 14:46:07+00:00,1.0,Outgoing,2001533484753054,2000810370507916,Didn't this app have them previously?,,a12,16,"Two people are switching from IMO to WhatsApp and discussing the differences between the two apps. They notice that WhatsApp lacks typing indicators and shrugging person emojis, which were present on IMO. They also talk about audio and video calls within the app.

They share pictures and locations with each other through the conversation. Overall, it's a casual chat about their transition to WhatsApp and its functionalities.",81.65925716177537,"The summary captures the main ideas about the transition from IMO to WhatsApp and highlights discussions on app features like typing indicators and emoji differences. However, it omits details like the exclusive fitness app offer, Google Maps links, and incoming calls."
imofriends.db,IMO Message,2021-11-23 14:46:07+00:00,1.0,Outgoing,2001533484753054,2000810370507916,outgoing_call,,a12,16,"Two people are switching from IMO to WhatsApp and discussing the differences between the two apps. They notice that WhatsApp lacks typing indicators and shrugging person emojis, which were present on IMO. They also talk about audio and video calls within the app.

They share pictures and locations with each other through the conversation. Overall, it's a casual chat about their transition to WhatsApp and its functionalities.",81.65925716177537,"The summary captures the main ideas about the transition from IMO to WhatsApp and highlights discussions on app features like typing indicators and emoji differences. However, it omits details like the exclusive fitness app offer, Google Maps links, and incoming calls."
imofriends.db,IMO Message,2021-11-23 14:46:33+00:00,1.0,Incoming,2000810370507916,2001533484753054,I thought it did. I may be mistaken.,,a12,16,"Two people are switching from IMO to WhatsApp and discussing the differences between the two apps. They notice that WhatsApp lacks typing indicators and shrugging person emojis, which were present on IMO. They also talk about audio and video calls within the app.

They share pictures and locations with each other through the conversation. Overall, it's a casual chat about their transition to WhatsApp and its functionalities.",81.65925716177537,"The summary captures the main ideas about the transition from IMO to WhatsApp and highlights discussions on app features like typing indicators and emoji differences. However, it omits details like the exclusive fitness app offer, Google Maps links, and incoming calls."
imofriends.db,IMO Message,2021-11-23 14:46:33+00:00,1.0,Incoming,2000810370507916,2001533484753054,Now I will audio call you.,,a12,16,"Two people are switching from IMO to WhatsApp and discussing the differences between the two apps. They notice that WhatsApp lacks typing indicators and shrugging person emojis, which were present on IMO. They also talk about audio and video calls within the app.

They share pictures and locations with each other through the conversation. Overall, it's a casual chat about their transition to WhatsApp and its functionalities.",81.65925716177537,"The summary captures the main ideas about the transition from IMO to WhatsApp and highlights discussions on app features like typing indicators and emoji differences. However, it omits details like the exclusive fitness app offer, Google Maps links, and incoming calls."
imofriends.db,IMO Message,2021-11-23 14:47:37+00:00,1.0,Incoming,2000810370507916,2001533484753054,This app also doesn't have a shrugging person. Lol.,,a12,16,"Two people are switching from IMO to WhatsApp and discussing the differences between the two apps. They notice that WhatsApp lacks typing indicators and shrugging person emojis, which were present on IMO. They also talk about audio and video calls within the app.

They share pictures and locations with each other through the conversation. Overall, it's a casual chat about their transition to WhatsApp and its functionalities.",81.65925716177537,"The summary captures the main ideas about the transition from IMO to WhatsApp and highlights discussions on app features like typing indicators and emoji differences. However, it omits details like the exclusive fitness app offer, Google Maps links, and incoming calls."
imofriends.db,IMO Message,2021-11-23 14:47:37+00:00,1.0,Incoming,2000810370507916,2001533484753054,People...smh.,,a12,16,"Two people are switching from IMO to WhatsApp and discussing the differences between the two apps. They notice that WhatsApp lacks typing indicators and shrugging person emojis, which were present on IMO. They also talk about audio and video calls within the app.

They share pictures and locations with each other through the conversation. Overall, it's a casual chat about their transition to WhatsApp and its functionalities.",81.65925716177537,"The summary captures the main ideas about the transition from IMO to WhatsApp and highlights discussions on app features like typing indicators and emoji differences. However, it omits details like the exclusive fitness app offer, Google Maps links, and incoming calls."
imofriends.db,IMO Message,2021-11-23 14:48:39+00:00,1.0,Outgoing,2001533484753054,2000810370507916,Wow. That is surprising.,,a12,16,"Two people are switching from IMO to WhatsApp and discussing the differences between the two apps. They notice that WhatsApp lacks typing indicators and shrugging person emojis, which were present on IMO. They also talk about audio and video calls within the app.

They share pictures and locations with each other through the conversation. Overall, it's a casual chat about their transition to WhatsApp and its functionalities.",81.65925716177537,"The summary captures the main ideas about the transition from IMO to WhatsApp and highlights discussions on app features like typing indicators and emoji differences. However, it omits details like the exclusive fitness app offer, Google Maps links, and incoming calls."
imofriends.db,IMO Message,2021-11-23 14:48:39+00:00,1.0,Outgoing,2001533484753054,2000810370507916,content://com.viber.voip.provider.internal_files/message/local/thumb/fdfbbc8ff3e08e2d38429e14d25c502a,,a12,16,"Two people are switching from IMO to WhatsApp and discussing the differences between the two apps. They notice that WhatsApp lacks typing indicators and shrugging person emojis, which were present on IMO. They also talk about audio and video calls within the app.

They share pictures and locations with each other through the conversation. Overall, it's a casual chat about their transition to WhatsApp and its functionalities.",81.65925716177537,"The summary captures the main ideas about the transition from IMO to WhatsApp and highlights discussions on app features like typing indicators and emoji differences. However, it omits details like the exclusive fitness app offer, Google Maps links, and incoming calls."
imofriends.db,IMO Message,2021-11-23 14:52:38+00:00,1.0,Outgoing,2001533484753054,2000810370507916,And I'm back.,,a12,16,"Two people are switching from IMO to WhatsApp and discussing the differences between the two apps. They notice that WhatsApp lacks typing indicators and shrugging person emojis, which were present on IMO. They also talk about audio and video calls within the app.

They share pictures and locations with each other through the conversation. Overall, it's a casual chat about their transition to WhatsApp and its functionalities.",81.65925716177537,"The summary captures the main ideas about the transition from IMO to WhatsApp and highlights discussions on app features like typing indicators and emoji differences. However, it omits details like the exclusive fitness app offer, Google Maps links, and incoming calls."
imofriends.db,IMO Message,2021-11-23 14:52:38+00:00,1.0,Outgoing,2001533484753054,2000810370507916,Here comes a picture.,,a12,16,"Two people are switching from IMO to WhatsApp and discussing the differences between the two apps. They notice that WhatsApp lacks typing indicators and shrugging person emojis, which were present on IMO. They also talk about audio and video calls within the app.

They share pictures and locations with each other through the conversation. Overall, it's a casual chat about their transition to WhatsApp and its functionalities.",81.65925716177537,"The summary captures the main ideas about the transition from IMO to WhatsApp and highlights discussions on app features like typing indicators and emoji differences. However, it omits details like the exclusive fitness app offer, Google Maps links, and incoming calls."
imofriends.db,IMO Message,2021-11-23 14:54:43+00:00,1.0,Incoming,2000810370507916,2001533484753054,Lol. I was beginning to wonder.,,a12,16,"Two people are switching from IMO to WhatsApp and discussing the differences between the two apps. They notice that WhatsApp lacks typing indicators and shrugging person emojis, which were present on IMO. They also talk about audio and video calls within the app.

They share pictures and locations with each other through the conversation. Overall, it's a casual chat about their transition to WhatsApp and its functionalities.",81.65925716177537,"The summary captures the main ideas about the transition from IMO to WhatsApp and highlights discussions on app features like typing indicators and emoji differences. However, it omits details like the exclusive fitness app offer, Google Maps links, and incoming calls."
imofriends.db,IMO Message,2021-11-23 14:54:43+00:00,1.0,Incoming,2000810370507916,2001533484753054,I hear ya. I'm doing the same thing. It took me a couple of hours this morning to get through everything.,,a12,16,"Two people are switching from IMO to WhatsApp and discussing the differences between the two apps. They notice that WhatsApp lacks typing indicators and shrugging person emojis, which were present on IMO. They also talk about audio and video calls within the app.

They share pictures and locations with each other through the conversation. Overall, it's a casual chat about their transition to WhatsApp and its functionalities.",81.65925716177537,"The summary captures the main ideas about the transition from IMO to WhatsApp and highlights discussions on app features like typing indicators and emoji differences. However, it omits details like the exclusive fitness app offer, Google Maps links, and incoming calls."
imofriends.db,IMO Message,2021-11-23 14:56:41+00:00,1.0,Outgoing,2001533484753054,2000810370507916,There was your incoming audio call.,,a12,16,"Two people are switching from IMO to WhatsApp and discussing the differences between the two apps. They notice that WhatsApp lacks typing indicators and shrugging person emojis, which were present on IMO. They also talk about audio and video calls within the app.

They share pictures and locations with each other through the conversation. Overall, it's a casual chat about their transition to WhatsApp and its functionalities.",81.65925716177537,"The summary captures the main ideas about the transition from IMO to WhatsApp and highlights discussions on app features like typing indicators and emoji differences. However, it omits details like the exclusive fitness app offer, Google Maps links, and incoming calls."
imofriends.db,IMO Message,2021-11-23 14:56:41+00:00,1.0,Outgoing,2001533484753054,2000810370507916,What's up?!,,a12,16,"Two people are switching from IMO to WhatsApp and discussing the differences between the two apps. They notice that WhatsApp lacks typing indicators and shrugging person emojis, which were present on IMO. They also talk about audio and video calls within the app.

They share pictures and locations with each other through the conversation. Overall, it's a casual chat about their transition to WhatsApp and its functionalities.",81.65925716177537,"The summary captures the main ideas about the transition from IMO to WhatsApp and highlights discussions on app features like typing indicators and emoji differences. However, it omits details like the exclusive fitness app offer, Google Maps links, and incoming calls."
imofriends.db,IMO Message,2021-11-23 14:59:10+00:00,1.0,Incoming,2000810370507916,2001533484753054,Thanks. I will send you a picture.,,a12,16,"Two people are switching from IMO to WhatsApp and discussing the differences between the two apps. They notice that WhatsApp lacks typing indicators and shrugging person emojis, which were present on IMO. They also talk about audio and video calls within the app.

They share pictures and locations with each other through the conversation. Overall, it's a casual chat about their transition to WhatsApp and its functionalities.",81.65925716177537,"The summary captures the main ideas about the transition from IMO to WhatsApp and highlights discussions on app features like typing indicators and emoji differences. However, it omits details like the exclusive fitness app offer, Google Maps links, and incoming calls."
imofriends.db,IMO Message,2021-11-23 14:59:10+00:00,1.0,Incoming,2000810370507916,2001533484753054,"[{""Type"":""""},{""Action"":{""name"":""openurl"",""parameters"":{""type"":""regular"",""external"":""true"",""url"":""https:\/\/www.google.com\/maps\/place\/35.657298,-78.812731\/@35.657298,-78.812731,18z""}},""Type"":""img"",""DisplayHeight"":300,""DisplayWidth"":450,""ImageUrl"":""https:\/\/maps-ce.viber.com\/maps\/api\/staticmap?maptype=roadmap&sensor=true&size=450x300&center=35.657298,-78.812731&markers=35.657298,-78.812731&zoom=16&key=AIzaSyB8vNDvf8nmqeVUZdyiwLulj4Zw5rCDUuw&signature=q7S8Kq8_0uQB1DrV1wa7964Q2N0%3D%0A""},{""Type"":""""},{""Type"":""""},{""Action"":{""name"":""openurl"",""parameters"":{""type"":""regular"",""external"":""true"",""url"":""https:\/\/www.google.com\/maps\/place\/35.657298,-78.812731\/@35.657298,-78.812731,18z""}},""Type"":""txt"",""Color"":4278617844,""Size"":2,""Underline"":""true"",""MaxLinesNumber"":2,""Text"":""201 Middlecrest Way, Holly Springs, NC 27540, USA"",""TextSpans"":""no_sp""},{""Action"":{""name"":""openurl"",""parameters"":{""type"":""regular"",""external"":""true"",""url"":""https:\/\/www.google.com\/maps\/place\/35.657298,-78.812731\/@35.657298,-78.812731,18z""}},""Type"":""txt"",""Color"":1711276032,""Size"":0,""Text"":""google.com"",""TextSpans"":""no_sp""},{""Type"":""info"",""PushText"":""https:\/\/www.google.com\/maps\/place\/35.657298,-78.812731\/@35.657298,-78.812731,18z"",""PreviewText"":""https:\/\/www.google.com\/maps\/place\/35.657298,-78.812731\/@35.657298,-78.812731,18z""}]",,a12,16,"Two people are switching from IMO to WhatsApp and discussing the differences between the two apps. They notice that WhatsApp lacks typing indicators and shrugging person emojis, which were present on IMO. They also talk about audio and video calls within the app.

They share pictures and locations with each other through the conversation. Overall, it's a casual chat about their transition to WhatsApp and its functionalities.",81.65925716177537,"The summary captures the main ideas about the transition from IMO to WhatsApp and highlights discussions on app features like typing indicators and emoji differences. However, it omits details like the exclusive fitness app offer, Google Maps links, and incoming calls."
imofriends.db,IMO Message,2021-11-23 15:01:48+00:00,1.0,Outgoing,2001533484753054,2000810370507916,Yes! Now I will send you a picture.,,a12,16,"Two people are switching from IMO to WhatsApp and discussing the differences between the two apps. They notice that WhatsApp lacks typing indicators and shrugging person emojis, which were present on IMO. They also talk about audio and video calls within the app.

They share pictures and locations with each other through the conversation. Overall, it's a casual chat about their transition to WhatsApp and its functionalities.",81.65925716177537,"The summary captures the main ideas about the transition from IMO to WhatsApp and highlights discussions on app features like typing indicators and emoji differences. However, it omits details like the exclusive fitness app offer, Google Maps links, and incoming calls."
imofriends.db,IMO Message,2021-11-23 15:01:48+00:00,1.0,Outgoing,2001533484753054,2000810370507916,incoming_call_video,,a12,16,"Two people are switching from IMO to WhatsApp and discussing the differences between the two apps. They notice that WhatsApp lacks typing indicators and shrugging person emojis, which were present on IMO. They also talk about audio and video calls within the app.

They share pictures and locations with each other through the conversation. Overall, it's a casual chat about their transition to WhatsApp and its functionalities.",81.65925716177537,"The summary captures the main ideas about the transition from IMO to WhatsApp and highlights discussions on app features like typing indicators and emoji differences. However, it omits details like the exclusive fitness app offer, Google Maps links, and incoming calls."
imofriends.db,IMO Message,2021-11-24 14:11:07+00:00,1.0,Outgoing,2001533484753054,2000810370507916,I will video call you.,,a12,17,"The user, IMO, stated they would video call the recipient immediately.",98.67035754648542,"The summary accurately captures the key point that the user intends to video call the recipient immediately, without omitting any details or introducing incorrect information."
imofriends.db,IMO Message,2021-11-24 14:11:07+00:00,1.0,Outgoing,2001533484753054,2000810370507916,I will video call you now.,,a12,17,"The user, IMO, stated they would video call the recipient immediately.",98.67035754648542,"The summary accurately captures the key point that the user intends to video call the recipient immediately, without omitting any details or introducing incorrect information."
naver_line,Line Message,2021-10-30 15:42:10+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,u085311ecd9e3e3d74ae4c9f5437cbcb5,incoming_call,,a12,18,"Josh called and sent a photo through Line. They then switched to Facebook Messenger. A message with a Viber file was sent, followed by an acknowledgment that past conversations from Android 10 were visible on the current platform.",92.1867884771022,"Summary accurately conveys that Josh sent a photo and switched to Facebook Messenger. It includes all key points and mentions the Viber file and previous Android 10 conversations, with no incorrect information introduced. Minor omission of the 'incoming_call' detail prevents a perfect score."
naver_line,Line Message,2021-10-30 15:42:10+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,u085311ecd9e3e3d74ae4c9f5437cbcb5,Josh sent a photo.,,a12,18,"Josh called and sent a photo through Line. They then switched to Facebook Messenger. A message with a Viber file was sent, followed by an acknowledgment that past conversations from Android 10 were visible on the current platform.",92.1867884771022,"Summary accurately conveys that Josh sent a photo and switched to Facebook Messenger. It includes all key points and mentions the Viber file and previous Android 10 conversations, with no incorrect information introduced. Minor omission of the 'incoming_call' detail prevents a perfect score."
naver_line,Line Message,2021-10-30 15:42:45+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,u085311ecd9e3e3d74ae4c9f5437cbcb5,There's your picture.,,a12,18,"Josh called and sent a photo through Line. They then switched to Facebook Messenger. A message with a Viber file was sent, followed by an acknowledgment that past conversations from Android 10 were visible on the current platform.",92.1867884771022,"Summary accurately conveys that Josh sent a photo and switched to Facebook Messenger. It includes all key points and mentions the Viber file and previous Android 10 conversations, with no incorrect information introduced. Minor omission of the 'incoming_call' detail prevents a perfect score."
naver_line,Line Message,2021-10-30 15:42:45+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,u085311ecd9e3e3d74ae4c9f5437cbcb5,Switched over to FB Messenger.,,a12,18,"Josh called and sent a photo through Line. They then switched to Facebook Messenger. A message with a Viber file was sent, followed by an acknowledgment that past conversations from Android 10 were visible on the current platform.",92.1867884771022,"Summary accurately conveys that Josh sent a photo and switched to Facebook Messenger. It includes all key points and mentions the Viber file and previous Android 10 conversations, with no incorrect information introduced. Minor omission of the 'incoming_call' detail prevents a perfect score."
